iter	RMSE
1500	0.01874050941
1501	0.01873609404
1502	0.01873417863
1503	0.01873058872
1504	0.01872637406
1505	0.01872448114
1506	0.01872119881
1507	0.01871752827
1508	0.01871358636
1509	0.01871181014
1510	0.01870987621
1511	0.01870680082
1512	0.01870318757
1513	0.01870135777
1514	0.01869967326
1515	0.01869810988
1516	0.01869646873
1517	0.01869440162
1518	0.01869164632
1519	0.01868934787
1520	0.01868358959
1521	0.01868149355
1522	0.01867974934
1523	0.01867655185
1524	0.01867290519
1525	0.01867067176
1526	0.01866794569
1527	0.01866663259
1528	0.01866266306
1529	0.01866016389
1530	0.01865878997
1531	0.01865525483
1532	0.01865344286
1533	0.01864963189
1534	0.01864651119
1535	0.01864474833
1536	0.01864370922
1537	0.01864140827
1538	0.01863911067
1539	0.01863466819
1540	0.01862938343
1541	0.01862481015
1542	0.01862257659
1543	0.01861955367
1544	0.0186168988
1545	0.01861359844
1546	0.01861006612
1547	0.0186079918
1548	0.01860581584
1549	0.01860344651
1550	0.01860094522
1551	0.01860008234
1552	0.01859813615
1553	0.01859472275
1554	0.01859219565
1555	0.01858955428
1556	0.01858857552
1557	0.01858624113
1558	0.01858258982
1559	0.01858107055
1560	0.01857842501
1561	0.01857526725
1562	0.01857510139
1563	0.01857220426
1564	0.01856897117
1565	0.0185673031
1566	0.01856443853
1567	0.0185594505
1568	0.0185567064
1569	0.01855436816
1570	0.01855025864
1571	0.01854710304
1572	0.01854471622
1573	0.01854325445
1574	0.01854149698
1575	0.01853954214
1576	0.01853491254
1577	0.01853189827
1578	0.0185310146
1579	0.01852812135
1580	0.01852625875
1581	0.01852453998
1582	0.01852194365
1583	0.01851902524
1584	0.01851428582
1585	0.01851136991
1586	0.01850890796
1587	0.01850740451
1588	0.01850520747
1589	0.01850328189
1590	0.01850107691
1591	0.01849766624
1592	0.01849373846
1593	0.01848891115
1594	0.01848572114
1595	0.01848336985
1596	0.01848161714
1597	0.01847884178
1598	0.01847679956
1599	0.01847298232
1600	0.0184695058
1601	0.01846664124
1602	0.01846437829
1603	0.01846088694
1604	0.01845935114
1605	0.01845757858
1606	0.01845615588
1607	0.01845490105
1608	0.01845270278
1609	0.01845036167
1610	0.01844663083
1611	0.01844484722
1612	0.01844350561
1613	0.01844161355
1614	0.0184393726
1615	0.01843633239
1616	0.01843234646
1617	0.01843133541
1618	0.01842866438
1619	0.01842645298
1620	0.01842305767
1621	0.0184210066
1622	0.01841886126
1623	0.01841620236
1624	0.0184129425
1625	0.01841118511
1626	0.01840693579
1627	0.01840363261
1628	0.01840047569
1629	0.0183984376
1630	0.01839658403
1631	0.01839352971
1632	0.01839099532
1633	0.01838696668
1634	0.01838411556
1635	0.01838169442
1636	0.01837895305
1637	0.01837748982
1638	0.01837519431
1639	0.01837164136
1640	0.01836851479
1641	0.01836603933
1642	0.01836404706
1643	0.01836276652
1644	0.01836052621
1645	0.01835778764
1646	0.01835536666
1647	0.01835323527
1648	0.01834956468
1649	0.01834642415
1650	0.01834244371
1651	0.01834046594
1652	0.01833639721
1653	0.01833498814
1654	0.01833173647
1655	0.01832941227
1656	0.01832771054
1657	0.01832566026
1658	0.01832429829
1659	0.01832164968
1660	0.0183182461
1661	0.01831443923
1662	0.01830958712
1663	0.01830523143
1664	0.0183035581
1665	0.01829978263
1666	0.01829838394
1667	0.01829744286
1668	0.01829406035
1669	0.01829243445
1670	0.01828709166
1671	0.01828513351
1672	0.01828313128
1673	0.01828040097
1674	0.01827949438
1675	0.01827632344
1676	0.01827364396
1677	0.01827198874
1678	0.0182684773
1679	0.01826548439
1680	0.01826304536
1681	0.01826068478
1682	0.01825772236
1683	0.01825356304
1684	0.01825144483
1685	0.01824953766
1686	0.0182472683
1687	0.01824364669
1688	0.01824160827
1689	0.01823898632
1690	0.01823495078
1691	0.01823251658
1692	0.01822980776
1693	0.01822773928
1694	0.01822490713
1695	0.01822175772
1696	0.01821937508
1697	0.01821667305
1698	0.01821239963
1699	0.01821022309
1700	0.01820752463
1701	0.0182042547
1702	0.01820135325
1703	0.01819910412
1704	0.01819545342
1705	0.01819273401
1706	0.0181898092
1707	0.01818673662
1708	0.01818362818
1709	0.0181810395
1710	0.01817886581
1711	0.01817633665
1712	0.01817372047
1713	0.01817217553
1714	0.01816979195
1715	0.0181669557
1716	0.01816455654
1717	0.01816056046
1718	0.01815820606
1719	0.01815581038
1720	0.01815434176
1721	0.01815291765
1722	0.01815054951
1723	0.01814821741
1724	0.0181455432
1725	0.0181437037
1726	0.01814179384
1727	0.01814049837
1728	0.0181362648
1729	0.01813522333
1730	0.01813369845
1731	0.01813101254
1732	0.01812826592
1733	0.01812562585
1734	0.01812333015
1735	0.01812077702
1736	0.01811671302
1737	0.01811455606
1738	0.01811227743
1739	0.01811071678
1740	0.01810863576
1741	0.01810585001
1742	0.0181033556
1743	0.01810191746
1744	0.01809878724
1745	0.01809740501
1746	0.01809603227
1747	0.01809419728
1748	0.01809147593
1749	0.01808828737
1750	0.01808531149
1751	0.01808346228
1752	0.01808140968
1753	0.01807893856
1754	0.01807583685
1755	0.01807392518
1756	0.01807171346
1757	0.01806817716
1758	0.01806489953
1759	0.0180629268
1760	0.01806115662
1761	0.01805914406
1762	0.01805705897
1763	0.01805512071
1764	0.01805301822
1765	0.0180500627
1766	0.01804764867
1767	0.01804619427
1768	0.01804458258
1769	0.01804090408
1770	0.01803774757
1771	0.01803506317
1772	0.01803027846
1773	0.01802842967
1774	0.01802568708
1775	0.01802180352
1776	0.01802031027
1777	0.01801783051
1778	0.01801557148
1779	0.01801380422
1780	0.01800873326
1781	0.01800652978
1782	0.01800465252
1783	0.01800333633
1784	0.01800118731
1785	0.01800015305
1786	0.01799714948
1787	0.01799473471
1788	0.01799047378
1789	0.0179876805
1790	0.01798594246
1791	0.01798404694
1792	0.01798008864
1793	0.0179765492
1794	0.01797448354
1795	0.01797228631
1796	0.01797031204
1797	0.01796652411
1798	0.01796526461
1799	0.01796311002
1800	0.01796094297
1801	0.01795895296
1802	0.01795570749
1803	0.01795315874
1804	0.01795064616
1805	0.01794866924
1806	0.01794497439
1807	0.01794364572
1808	0.01794172886
1809	0.01793906529
1810	0.01793729693
1811	0.01793389346
1812	0.01793038395
1813	0.01792874968
1814	0.01792471593
1815	0.01792239825
1816	0.01791817841
1817	0.01791719942
1818	0.01791482254
1819	0.01791185718
1820	0.01790879108
1821	0.01790692606
1822	0.01790500556
1823	0.0179026826
1824	0.01790114822
1825	0.01789799437
1826	0.01789636699
1827	0.01789356652
1828	0.01789166707
1829	0.01788999455
1830	0.01788646547
1831	0.01788461236
1832	0.01788346786
1833	0.01788021578
1834	0.01787799933
1835	0.01787639269
1836	0.01787438748
1837	0.01787041478
1838	0.01786850965
1839	0.01786475452
1840	0.01786229966
1841	0.01786112285
1842	0.01785910688
1843	0.01785759687
1844	0.01785525055
1845	0.01785089996
1846	0.01784939279
1847	0.0178463023
1848	0.01784287529
1849	0.01783929362
1850	0.01783796177
1851	0.01783668702
1852	0.01783409488
1853	0.01783200035
1854	0.01783097754
1855	0.01782797036
1856	0.01782599724
1857	0.01782248727
1858	0.0178195164
1859	0.01781832955
1860	0.01781631844
1861	0.01781534557
1862	0.01781405732
1863	0.01781164138
1864	0.01780878302
1865	0.0178072608
1866	0.01780431061
1867	0.01780220011
1868	0.01779808152
1869	0.0177953227
1870	0.01779407014
1871	0.01779212254
1872	0.0177905991
1873	0.0177889944
1874	0.01778622617
1875	0.01778332055
1876	0.01777878341
1877	0.01777632501
1878	0.01777513716
1879	0.01777300108
1880	0.01777038605
1881	0.01776696793
1882	0.01776388069
1883	0.01776190429
1884	0.01776045042
1885	0.01775694247
1886	0.01775412387
1887	0.01775244003
1888	0.01775046106
1889	0.01774857092
1890	0.01774691983
1891	0.0177452769
1892	0.01774199137
1893	0.01773893267
1894	0.01773553602
1895	0.01773427364
1896	0.01773149573
1897	0.01772914832
1898	0.01772496128
1899	0.01772322466
1900	0.01772191836
1901	0.01772009503
1902	0.01771692752
1903	0.01771535983
1904	0.01771404582
1905	0.01771325389
1906	0.01771089938
1907	0.01771029364
1908	0.01770837887
1909	0.0177061163
1910	0.0177036557
1911	0.0177019486
1912	0.01769908611
1913	0.01769781866
1914	0.01769510096
1915	0.01769388702
1916	0.01769167618
1917	0.017690112
1918	0.01768836341
1919	0.01768586847
1920	0.01768280476
1921	0.01767850391
1922	0.01767701626
1923	0.01767440172
1924	0.01767164942
1925	0.0176701678
1926	0.01766856648
1927	0.01766536916
1928	0.01766355325
1929	0.01766078751
1930	0.01765705187
1931	0.01765284902
1932	0.01764991037
1933	0.0176469879
1934	0.01764248586
1935	0.01764043434
1936	0.01763896323
1937	0.0176343576
1938	0.01763060796
1939	0.01762803083
1940	0.01762527127
1941	0.01762311563
1942	0.01762106757
1943	0.01761917499
1944	0.01761616766
1945	0.01761292638
1946	0.01761031826
1947	0.017608288
1948	0.01760646961
1949	0.01760487555
1950	0.01760162575
1951	0.01759963302
1952	0.01759809795
1953	0.01759468569
1954	0.01759302583
1955	0.01759212094
1956	0.01759011742
1957	0.01758793777
1958	0.01758554208
1959	0.01758392129
1960	0.01758151797
1961	0.01757948099
1962	0.01757788644
1963	0.01757680059
1964	0.01757538125
1965	0.01757368473
1966	0.01757142074
1967	0.01756954617
1968	0.0175684178
1969	0.01756552325
1970	0.01756277564
1971	0.01755951874
1972	0.01755764168
1973	0.01755550058
1974	0.01755330266
1975	0.01755187247
1976	0.01754871912
1977	0.01754504946
1978	0.01754394982
1979	0.01754331163
1980	0.01754059479
1981	0.01753890705
1982	0.01753656944
1983	0.0175340108
1984	0.01753234732
1985	0.01753058179
1986	0.01752878581
1987	0.0175269528
1988	0.01752342976
1989	0.01752057717
1990	0.01751681641
1991	0.01751490022
1992	0.01751291947
1993	0.01750980481
1994	0.01750749614
1995	0.01750424653
1996	0.01750297305
1997	0.0175015818
1998	0.01749812564
1999	0.01749655086
2000	0.01749354319
2001	0.01749146286
2002	0.01748759699
2003	0.01748457816
2004	0.01748201138
2005	0.0174809319
2006	0.01747842107
2007	0.01747619359
2008	0.01747467282
2009	0.01747355045
2010	0.01747106475
2011	0.01746769356
2012	0.01746487283
2013	0.01746323311
2014	0.01746066209
2015	0.01745853573
2016	0.01745604952
2017	0.01745466353
2018	0.01745160929
2019	0.01744997852
2020	0.01744734032
2021	0.01744658282
2022	0.01744556369
2023	0.01744324371
2024	0.01744072679
2025	0.01743863777
2026	0.01743779793
2027	0.01743511957
2028	0.01743318826
2029	0.01743203561
2030	0.01742856154
2031	0.01742638989
2032	0.01742371214
2033	0.0174211545
2034	0.01741773672
2035	0.01741574874
2036	0.01741397341
2037	0.01741155734
2038	0.01740966451
2039	0.01740797061
2040	0.01740513084
2041	0.01740252999
2042	0.01740013614
2043	0.01739788013
2044	0.017394747
2045	0.01739206998
2046	0.01739061609
2047	0.01738721476
2048	0.01738570637
2049	0.01738198524
2050	0.0173799688
2051	0.01737832458
2052	0.01737581154
2053	0.01737156643
2054	0.01736987453
2055	0.01736712878
2056	0.01736472523
2057	0.01736187864
2058	0.01735872949
2059	0.01735704835
2060	0.01735502354
2061	0.01735360922
2062	0.0173505736
2063	0.01734815647
2064	0.01734662324
2065	0.01734362408
2066	0.01734088302
2067	0.0173387615
2068	0.0173368646
2069	0.01733419697
2070	0.01733280961
2071	0.01733056723
2072	0.01732733672
2073	0.01732396259
2074	0.0173224274
2075	0.01732079612
2076	0.01731882887
2077	0.01731665095
2078	0.01731329413
2079	0.01731060826
2080	0.01730883455
2081	0.01730525344
2082	0.01730290921
2083	0.01730087744
2084	0.01729832988
2085	0.01729571121
2086	0.01729430877
2087	0.01729238334
2088	0.01728996308
2089	0.01728632065
2090	0.01728324345
2091	0.01728112472
2092	0.01727963104
2093	0.01727776237
2094	0.01727436373
2095	0.01727246854
2096	0.01727086002
2097	0.01726981582
2098	0.01726842604
2099	0.01726627945
2100	0.01726473486
2101	0.01726319198
2102	0.01726069536
2103	0.01725839088
2104	0.01725718017
2105	0.01725492212
2106	0.01725212655
2107	0.01725081441
2108	0.01724848178
2109	0.01724743821
2110	0.01724506866
2111	0.01724090112
2112	0.01723799132
2113	0.01723538731
2114	0.0172338731
2115	0.01723050825
2116	0.01722908413
2117	0.01722622211
2118	0.0172229438
2119	0.01722121439
2120	0.0172186068
2121	0.01721563279
2122	0.01721488794
2123	0.0172124458
2124	0.01721032597
2125	0.01720928047
2126	0.01720736672
2127	0.01720620985
2128	0.01720449848
2129	0.01720141803
2130	0.01720005837
2131	0.0171982381
2132	0.01719576851
2133	0.01719343921
2134	0.01719238868
2135	0.01718896267
2136	0.01718600107
2137	0.01718444847
2138	0.0171819798
2139	0.01717912055
2140	0.01717655114
2141	0.01717408379
2142	0.01717157558
2143	0.01716856224
2144	0.01716552828
2145	0.01716384202
2146	0.01716203059
2147	0.01715866444
2148	0.0171566185
2149	0.01715452565
2150	0.01715191205
2151	0.01715033468
2152	0.01714852768
2153	0.01714637615
2154	0.01714533443
2155	0.01714423147
2156	0.01714233596
2157	0.01714034924
2158	0.0171389316
2159	0.01713684034
2160	0.01713346995
2161	0.01713211944
2162	0.01713077813
2163	0.01712792339
2164	0.01712508373
2165	0.01712310773
2166	0.01712026914
2167	0.0171178704
2168	0.01711616715
2169	0.01711372246
2170	0.01711143855
2171	0.01711016393
2172	0.01710893483
2173	0.01710649551
2174	0.01710386821
2175	0.01710117819
2176	0.01709901806
2177	0.01709732129
2178	0.01709495046
2179	0.01709333798
2180	0.01709223487
2181	0.01709064583
2182	0.0170897637
2183	0.0170866458
2184	0.01708447549
2185	0.01708080152
2186	0.01707848637
2187	0.01707657003
2188	0.01707387925
2189	0.01707287475
2190	0.01707061936
2191	0.01706912004
2192	0.01706693131
2193	0.01706446073
2194	0.01706157028
2195	0.01705980164
2196	0.01705812902
2197	0.0170552909
2198	0.01705257364
2199	0.01705170263
2200	0.0170493994
2201	0.01704785981
2202	0.01704608539
2203	0.01704421284
2204	0.01704304113
2205	0.01704027296
2206	0.01703887545
2207	0.01703646539
2208	0.0170339117
2209	0.01703194358
2210	0.01702865755
2211	0.01702523441
2212	0.01702391095
2213	0.01702150608
2214	0.01701672637
2215	0.01701482202
2216	0.0170118342
2217	0.01700982414
2218	0.01700807884
2219	0.01700706729
2220	0.01700441347
2221	0.01700138371
2222	0.01699995117
2223	0.01699869696
2224	0.01699793239
2225	0.01699537307
2226	0.01699399095
2227	0.01699225062
2228	0.01699121765
2229	0.0169894803
2230	0.01698828711
2231	0.01698651096
2232	0.01698406272
2233	0.01698300202
2234	0.01697949987
2235	0.01697708193
2236	0.01697674145
2237	0.01697501187
2238	0.01697390755
2239	0.01697131247
2240	0.01696781874
2241	0.01696684738
2242	0.01696525676
2243	0.01696272207
2244	0.01696021426
2245	0.01695742453
2246	0.01695523473
2247	0.01695379497
2248	0.01695169891
2249	0.01694911854
2250	0.0169478514
2251	0.0169453105
2252	0.01694390271
2253	0.01694282093
2254	0.01694094205
2255	0.01693970174
2256	0.01693845342
2257	0.01693569347
2258	0.01693368759
2259	0.0169317926
2260	0.01692969531
2261	0.01692765704
2262	0.01692571754
2263	0.01692427066
2264	0.01692178101
2265	0.01692058802
2266	0.01691944719
2267	0.01691743779
2268	0.0169156316
2269	0.01691366618
2270	0.01691273922
2271	0.01691169691
2272	0.01690925202
2273	0.01690788466
2274	0.01690536072
2275	0.016902996
2276	0.01690114711
2277	0.01689873994
2278	0.01689701484
2279	0.01689556298
2280	0.01689259285
2281	0.01689140332
2282	0.01688983211
2283	0.01688783018
2284	0.01688455192
2285	0.01688313978
2286	0.01688167254
2287	0.01688046188
2288	0.01687846384
2289	0.01687562594
2290	0.01687341046
2291	0.0168713465
2292	0.01686784796
2293	0.01686661734
2294	0.01686427442
2295	0.01686255024
2296	0.01686039496
2297	0.01685869965
2298	0.01685736999
2299	0.01685464971
2300	0.01685263252
2301	0.01685077467
2302	0.01684939682
2303	0.01684829016
2304	0.01684429084
2305	0.01684228357
2306	0.01684070912
2307	0.01683873743
2308	0.01683689998
2309	0.01683578146
2310	0.01683377022
2311	0.01683144682
2312	0.01682976691
2313	0.01682720022
2314	0.01682416226
2315	0.01682164599
2316	0.01681867655
2317	0.01681641579
2318	0.01681323767
2319	0.01681152727
2320	0.01680993882
2321	0.01680843315
2322	0.01680493653
2323	0.01680274802
2324	0.01680073955
2325	0.01679880737
2326	0.01679638963
2327	0.01679442263
2328	0.01679192703
2329	0.01679078884
2330	0.01678796958
2331	0.01678654724
2332	0.01678472522
2333	0.01678309424
2334	0.01678156623
2335	0.01677826276
2336	0.01677661706
2337	0.01677306061
2338	0.01677062825
2339	0.01676742852
2340	0.01676474826
2341	0.01676303065
2342	0.01676042785
2343	0.01675793731
2344	0.01675609435
2345	0.01675368013
2346	0.01675166785
2347	0.01675051958
2348	0.01674839395
2349	0.01674652796
2350	0.01674403388
2351	0.01674183915
2352	0.01674015457
2353	0.01673679377
2354	0.01673447031
2355	0.01673311458
2356	0.01673098438
2357	0.01672798403
2358	0.01672570697
2359	0.01672381803
2360	0.01672283442
2361	0.01672006722
2362	0.01671817357
2363	0.0167177475
2364	0.0167170251
2365	0.01671491149
2366	0.01671239878
2367	0.01671096171
2368	0.01670969806
2369	0.01670803072
2370	0.01670641291
2371	0.01670519045
2372	0.01670442876
2373	0.01670184917
2374	0.01669894907
2375	0.01669807331
2376	0.01669636843
2377	0.01669460321
2378	0.01669194897
2379	0.01668917082
2380	0.01668648365
2381	0.01668378837
2382	0.01668113944
2383	0.01667977211
2384	0.01667788599
2385	0.01667640896
2386	0.01667495986
2387	0.01667322199
2388	0.01667131244
2389	0.01666795491
2390	0.01666579034
2391	0.01666450431
2392	0.01666312063
2393	0.01666140222
2394	0.01665999382
2395	0.01665841036
2396	0.01665703818
2397	0.01665586791
2398	0.01665411494
2399	0.01665257667
2400	0.01665113002
2401	0.01664948801
2402	0.01664836298
2403	0.01664732631
2404	0.01664454922
2405	0.016643583
2406	0.01664164008
2407	0.01664000859
2408	0.01663740916
2409	0.01663555125
2410	0.01663249866
2411	0.0166313656
2412	0.01663019578
2413	0.01662820537
2414	0.01662569337
2415	0.01662422985
2416	0.01662251327
2417	0.0166215052
2418	0.01661961161
2419	0.0166167529
2420	0.01661456225
2421	0.01661227587
2422	0.01661012743
2423	0.0166095561
2424	0.0166075177
2425	0.01660598779
2426	0.0166037058
2427	0.01660283298
2428	0.01660081902
2429	0.01659992268
2430	0.01659786095
2431	0.01659612488
2432	0.01659389193
2433	0.01659188442
2434	0.01658979444
2435	0.01658832558
2436	0.0165859905
2437	0.01658296728
2438	0.01658203049
2439	0.01658037588
2440	0.01657677784
2441	0.01657445788
2442	0.0165716836
2443	0.01656920741
2444	0.01656581503
2445	0.01656328581
2446	0.01656101211
2447	0.01656007246
2448	0.01655785689
2449	0.0165560179
2450	0.01655502986
2451	0.0165525687
2452	0.01655021621
2453	0.01654881864
2454	0.01654770106
2455	0.01654464287
2456	0.01654398367
2457	0.01654219749
2458	0.01654077835
2459	0.0165381337
2460	0.01653650349
2461	0.01653458295
2462	0.01653069773
2463	0.01652969277
2464	0.0165288483
2465	0.01652693894
2466	0.01652479141
2467	0.0165230961
2468	0.01652148751
2469	0.01651892846
2470	0.01651685534
2471	0.01651346472
2472	0.01651095674
2473	0.01650866057
2474	0.01650518749
2475	0.01650261212
2476	0.0165016004
2477	0.01649977159
2478	0.01649730817
2479	0.01649601328
2480	0.0164934744
2481	0.01649034446
2482	0.01648879906
2483	0.01648620244
2484	0.01648460897
2485	0.0164823538
2486	0.01648141441
2487	0.01648022669
2488	0.01647859747
2489	0.0164758885
2490	0.01647284687
2491	0.01647160889
2492	0.016470769
2493	0.0164691542
2494	0.01646719669
2495	0.01646333691
2496	0.01646187977
2497	0.01645894364
2498	0.01645758425
2499	0.01645588855
2500	0.01645407225
2501	0.01645326255
2502	0.01645162999
2503	0.01645008755
2504	0.01644787848
2505	0.0164462957
2506	0.01644554204
2507	0.01644395448
2508	0.01644062807
2509	0.01643871504
2510	0.01643632706
2511	0.01643456786
2512	0.01643175108
2513	0.01642955664
2514	0.0164280328
2515	0.01642376009
2516	0.01642144884
2517	0.01642027916
2518	0.01641916659
2519	0.01641805995
2520	0.01641602137
2521	0.01641507326
2522	0.01641257918
2523	0.01641006708
2524	0.01640897653
2525	0.0164065704
2526	0.01640537839
2527	0.01640307992
2528	0.01640188141
2529	0.01639948003
2530	0.01639867958
2531	0.01639664826
2532	0.01639455401
2533	0.01639306364
2534	0.01639035021
2535	0.01638908781
2536	0.01638631015
2537	0.01638370877
2538	0.01638281349
2539	0.01638091532
2540	0.01637938247
2541	0.01637687269
2542	0.01637319959
2543	0.01637171134
2544	0.0163695792
2545	0.01636744688
2546	0.01636600773
2547	0.01636425119
2548	0.01636346723
2549	0.01636167895
2550	0.0163606061
2551	0.01635822717
2552	0.01635609739
2553	0.01635341683
2554	0.01635055234
2555	0.01634919124
2556	0.01634774366
2557	0.01634593861
2558	0.01634397227
2559	0.0163420597
2560	0.01634068634
2561	0.01633957965
2562	0.01633653327
2563	0.01633464722
2564	0.01633350514
2565	0.01633137705
2566	0.01632919379
2567	0.01632586192
2568	0.01632297735
2569	0.01632148217
2570	0.0163182108
2571	0.01631579772
2572	0.01631319837
2573	0.01631145184
2574	0.01630878473
2575	0.01630737615
2576	0.01630632098
2577	0.01630532173
2578	0.01630360063
2579	0.01630244628
2580	0.01630084246
2581	0.01630002338
2582	0.01629866432
2583	0.01629825228
2584	0.01629709736
2585	0.01629580949
2586	0.01629401116
2587	0.01629121313
2588	0.01628897065
2589	0.01628801932
2590	0.01628587856
2591	0.01628436017
2592	0.0162831405
2593	0.01628090355
2594	0.01627905484
2595	0.01627817114
2596	0.01627641626
2597	0.01627413727
2598	0.01627239293
2599	0.01627028906
2600	0.01626896507
2601	0.01626614968
2602	0.01626402924
2603	0.0162615743
2604	0.01625899473
2605	0.01625801757
2606	0.01625647985
2607	0.01625494924
2608	0.01625419847
2609	0.01625295508
2610	0.01625146823
2611	0.01624972927
2612	0.01624690738
2613	0.01624599643
2614	0.01624536641
2615	0.01624315539
2616	0.01624165503
2617	0.01624046193
2618	0.01623782193
2619	0.01623570536
2620	0.01623470802
2621	0.01623255376
2622	0.01623121985
2623	0.01623003435
2624	0.01622797298
2625	0.01622510113
2626	0.01622373647
2627	0.01622286464
2628	0.01622014601
2629	0.01621818524
2630	0.01621614162
2631	0.01621325806
2632	0.01621140334
2633	0.01621021624
2634	0.01620879804
2635	0.01620566057
2636	0.01620396225
2637	0.01620318216
2638	0.01620052439
2639	0.01619827006
2640	0.0161962026
2641	0.01619445871
2642	0.01619234206
2643	0.01619071047
2644	0.01618831589
2645	0.01618739406
2646	0.01618473256
2647	0.01618303433
2648	0.01617901326
2649	0.01617689931
2650	0.01617337097
2651	0.01617123098
2652	0.01616999619
2653	0.0161689716
2654	0.01616755063
2655	0.01616632246
2656	0.01616502779
2657	0.01616336597
2658	0.01616084987
2659	0.01615863198
2660	0.01615663017
2661	0.01615566869
2662	0.01615371493
2663	0.0161514204
2664	0.01615059878
2665	0.01614885906
2666	0.01614787396
2667	0.01614547322
2668	0.0161442005
2669	0.01614265331
2670	0.01614167035
2671	0.01613978014
2672	0.01613817327
2673	0.01613634475
2674	0.01613465408
2675	0.0161327909
2676	0.01613155747
2677	0.01612890105
2678	0.01612698291
2679	0.01612553963
2680	0.01612319819
2681	0.01612233687
2682	0.01611868296
2683	0.01611814428
2684	0.01611544603
2685	0.01611404913
2686	0.01611213735
2687	0.01611121509
2688	0.01611021507
2689	0.01610769874
2690	0.01610694084
2691	0.01610442252
2692	0.01610305271
2693	0.0161023464
2694	0.01609937571
2695	0.01609779885
2696	0.01609516161
2697	0.01609338199
2698	0.01609041468
2699	0.01608806079
2700	0.01608645678
2701	0.01608509444
2702	0.01608219808
2703	0.0160782416
2704	0.01607590398
2705	0.01607472591
2706	0.01607377983
2707	0.01607248623
2708	0.0160709823
2709	0.01607005176
2710	0.01606876634
2711	0.01606658822
2712	0.01606425545
2713	0.01606187485
2714	0.0160604598
2715	0.01605946472
2716	0.01605796814
2717	0.01605681784
2718	0.01605575288
2719	0.01605418029
2720	0.01605275717
2721	0.0160516474
2722	0.01604972134
2723	0.01604799665
2724	0.01604642128
2725	0.01604512139
2726	0.01604378541
2727	0.01604203891
2728	0.01604056688
2729	0.01603903442
2730	0.01603728091
2731	0.01603567183
2732	0.01603400289
2733	0.01603081394
2734	0.01602766007
2735	0.01602687655
2736	0.01602403081
2737	0.01602212144
2738	0.01601963325
2739	0.01601755172
2740	0.01601611424
2741	0.0160146076
2742	0.01601343756
2743	0.01601215367
2744	0.01601051952
2745	0.01600896651
2746	0.01600695471
2747	0.01600447018
2748	0.01600272453
2749	0.01600171362
2750	0.01599964826
2751	0.01599706629
2752	0.01599368911
2753	0.01599124287
2754	0.01598958085
2755	0.0159882466
2756	0.01598586824
2757	0.01598386201
2758	0.0159820977
2759	0.0159810289
2760	0.01597998412
2761	0.01597746669
2762	0.01597606094
2763	0.01597322071
2764	0.01597207585
2765	0.01597107603
2766	0.01596982689
2767	0.01596844431
2768	0.01596596745
2769	0.01596392306
2770	0.01596074686
2771	0.01595925647
2772	0.01595668656
2773	0.0159535945
2774	0.01595242525
2775	0.01595086544
2776	0.01594911158
2777	0.01594673642
2778	0.01594580249
2779	0.0159447154
2780	0.01594201355
2781	0.0159391061
2782	0.01593664956
2783	0.01593580069
2784	0.01593201961
2785	0.01593081273
2786	0.01592951026
2787	0.0159274815
2788	0.01592619399
2789	0.01592445117
2790	0.01592250713
2791	0.01591985495
2792	0.01591772312
2793	0.01591602038
2794	0.01591338234
2795	0.01591238006
2796	0.01591082786
2797	0.01590812311
2798	0.01590662891
2799	0.01590618457
2800	0.01590351388
2801	0.01590071093
2802	0.01589848177
2803	0.01589759738
2804	0.01589670552
2805	0.01589435603
2806	0.015893256
2807	0.01589275449
2808	0.01588998756
2809	0.01588812323
2810	0.01588615878
2811	0.01588415363
2812	0.01588256612
2813	0.01588186482
2814	0.01588026896
2815	0.01587725402
2816	0.0158758027
2817	0.01587346407
2818	0.01587150456
2819	0.01586962909
2820	0.01586805792
2821	0.01586588594
2822	0.01586473913
2823	0.01586393764
2824	0.01586191756
2825	0.01586142841
2826	0.01585947801
2827	0.01585815164
2828	0.01585483015
2829	0.01585242725
2830	0.01585036534
2831	0.01584874385
2832	0.01584651324
2833	0.01584480227
2834	0.01584329463
2835	0.01584087287
2836	0.01583892876
2837	0.01583693152
2838	0.01583518505
2839	0.01583300081
2840	0.01583180291
2841	0.01582980258
2842	0.01582862417
2843	0.01582689433
2844	0.01582524558
2845	0.01582346098
2846	0.01582196678
2847	0.01582140482
2848	0.01582029782
2849	0.01581848911
2850	0.01581586273
2851	0.01581452726
2852	0.01581073538
2853	0.01580845393
2854	0.01580734795
2855	0.01580489324
2856	0.01580173997
2857	0.01579931553
2858	0.01579865515
2859	0.01579759105
2860	0.01579564153
2861	0.01579228785
2862	0.01578916355
2863	0.01578735158
2864	0.01578536602
2865	0.01578301543
2866	0.01578162992
2867	0.01578008803
2868	0.01577862972
2869	0.01577634535
2870	0.01577515695
2871	0.01577360599
2872	0.01577224603
2873	0.01576995878
2874	0.015767792
2875	0.01576627236
2876	0.01576323047
2877	0.01576133466
2878	0.01576073046
2879	0.01575941724
2880	0.0157573011
2881	0.01575558036
2882	0.01575323077
2883	0.01575103958
2884	0.0157498028
2885	0.01574853379
2886	0.01574652589
2887	0.01574409634
2888	0.01574321887
2889	0.0157414442
2890	0.01574002118
2891	0.01573651164
2892	0.01573445562
2893	0.01573315413
2894	0.01573208801
2895	0.01573009254
2896	0.01572834732
2897	0.01572635543
2898	0.01572386733
2899	0.01572114661
